G1,1.15955923125107,0.438960178412137,0.607603256779768,0.460598981064685,0.742084093173208,0.454930663408483,0.678102957628799,0.673667499062845,0.792521492217813,0.527938594820372,0.631814058568838,0.306048757469794,-0.591908412133001,-0.125214563306727,0.325367092581839,0.311125444470631,0.30634988684528,0.148543923296616,0.260507367800745,0.322178663900225,-0.55248172013565,0.576342484905804,-0.907010190641285,-0.88026281670108,-0.849165008959744,0.264319311424538,-0.946054271196905,-0.946316430888506,-0.9481515487297,-0.928971378860525,-0.94535281688695,-0.946823036779027,-0.637570253552293,-0.958471429562523,-0.590976682418261,-0.602639245995901,-0.923476653432547,-0.923866350271409,0.692971663380735,-0.931281218305429,-0.926856387835056,-0.920784202545851,-0.89883718512075,-0.850479350116282,-0.916936831936702,-0.846426502992097,0.413087851010106,0.42221029973806,0.427148821496023,0.409523896283769,0.333819971286653,0.272595055202594,0.229785086104128,0.293872502604565,0.257145346890908,0.26295891518705,0.257733434847739,0.252865767060475,0.553856977303352,0.251753359720445,0.271624355803969,0.257141804192373,0.265824958301968,0.233745823066398,0.209279946982816,0.199470214739051,0.212670309480931,0.238921705626217,0.239626702634708,0.412039212243712,0.326103973877145,0.353226873862076,0.336767496467874,0.330248931163244,0.382053811842398,0.270774108155539,0.636901373665273
G10,0.438960178412137,1.1837771184372,0.415121359969273,0.584278129624497,0.399023337825657,0.574790782947429,0.36886788789466,0.410806353153486,0.397631057301353,0.391923769961269,0.426511135759703,0.340799087400853,-0.498235920165727,-0.0585480622727208,0.337476036174903,0.322416024702079,0.328551978564918,0.18329425322767,0.295530485519008,0.33619712200372,-0.469447951869356,0.421778090516771,-0.853164715605914,-0.822052737070433,-0.778679478904893,0.261970502295751,-0.900665217564877,-0.894107682576362,-0.90494479739531,-0.908406013864127,-0.883869283809847,-0.903889073231841,-0.586452656388965,-0.906262681250375,-0.499486492748625,-0.496145728030002,-0.866630512737923,-0.907938377657491,0.43529348542828,-0.910443065521824,-0.907927749561885,-0.841569463300443,-0.83708086425644,-0.798543389591348,-0.865819234773381,-0.777304911873266,0.259614607769893,0.914698536598714,0.279131333999905,0.310608210484505,0.340745946922826,0.268609519350578,0.303271281818258,0.273246911733059,0.228336122403262,0.251880896867711,0.266296137207141,0.256245501462987,0.411568033338537,0.256224245271776,0.269821122249591,0.257248085148429,0.257474817854676,0.279680452272847,0.293132078610722,0.282231195218139,0.258877726474585,0.317318081510034,0.283106241756316,0.855698435194699,0.327301405982021,0.328236678395293,0.294864458194403,0.318352549482291,0.311508055912426,0.246056700475964,0.421232514942364
G11,0.607603256779768,0.415121359969273,1.11379110887577,0.420665683176741,0.604492767465941,0.412815063222902,0.592614099277654,0.554625742885476,0.672661372678848,0.695051227420857,0.57114888885331,0.334312406383035,-0.566099853304587,-0.133777265666126,0.307256817670271,0.345117636915169,0.334340747971315,0.158803578254341,0.38233722772521,0.312524810392004,-0.565681814877529,0.60406055824465,-0.942033308359538,-0.917195448929764,-0.88637042897563,0.365962875095854,-0.979440662191931,-0.979702821883532,-0.979901213001498,-0.961812194281142,-0.970555574265834,-0.976117610965984,-0.649951984932555,-0.988038791536684,-0.570896667121144,-0.574648384869846,-0.960409285661232,-0.963254072584941,0.710596588592979,-0.959484641343565,-0.955605386447601,-0.945714172137531,-0.927858971520496,-0.881956226600875,-0.966690490164012,-0.883631923007989,0.261311560368216,0.388278333168621,0.280828286598228,0.280934567554281,0.314345757439059,0.344504750068594,0.283963574801814,0.331683724069971,0.290319175973833,0.337323700137894,0.346010396946023,0.335141397840256,0.607217102639454,0.332937839351407,0.341624536159536,0.356875853353256,0.366104583037259,0.266374076574912,0.275188310530307,0.251739188926305,0.282943277623698,0.27836965381485,0.271436592781608,0.371014763206949,0.371280465597079,0.385036764008975,0.316474919258671,0.320049502080613,0.412499763053274,0.36396125042351,0.605151709393467
G12,0.460598981064685,0.584278129624497,0.420665683176741,1.08084046980057,0.351646830315408,0.878492157569734,0.343041615573586,0.409258193893634,0.387353688850951,0.336090841047674,0.42496297649985,0.36298346562781,-0.597169319457669,-0.066643128425483,0.408489428311511,0.396975658072349,0.393291251595818,0.234121349111128,0.368180604378846,0.40721051414033,-0.495001436403226,0.385858670069123,-0.851712209206506,-0.836694710116104,-0.781046001526352,0.281699790437869,-0.90330452797354,-0.901384385367503,-0.90158277648547,-0.896314783763736,-0.879143323963983,-0.899981476747592,-0.589637542372046,-0.899899994681286,-0.601147769912617,-0.599170944130017,-0.870360974295406,-0.898029449854738,0.400738003916656,-0.898351835421433,-0.902110638567203,-0.861394404303003,-0.82335290743282,-0.803637790084852,-0.876096603223775,-0.791401309344527,0.262158265318109,0.606809692307904,0.292313715249108,0.297330176374848,0.460861140756285,0.281246325025372,0.28180961409246,0.289975534215925,0.234971596759552,0.27406527509467,0.271840460414611,0.260425885734434,0.376466976252503,0.267769899797751,0.271819204223401,0.292253489374011,0.277476893783998,0.266402418163192,0.271670410884926,0.253677045025018,0.258966293937961,0.277034056467109,0.270646571008273,0.58599988111257,0.387676074417644,0.338418393985246,0.427255102452075,0.418554234849805,0.402162168727774,0.27151453214938,0.378220612027392
G13,0.742084093173208,0.399023337825657,0.604492767465941,0.351646830315408,1.1705238832173,0.358526750870625,0.869490160591975,0.575081284227299,0.813143540390795,0.590297174435685,0.67780537095186,0.291481181093353,-0.612750107615165,-0.135690322875097,0.298251277993979,0.279099449713085,0.292873461617657,0.125792713304035,0.243757489126667,0.290971032504295,-0.502944166518981,0.632426945415412,-0.874112692044105,-0.844637440231851,-0.809447815682448,0.231474953305383,-0.902518048898738,-0.902507420803136,-0.89915957068744,-0.881070551967083,-0.90045265565276,-0.900558936608814,-0.597034696913382,-0.907569937009829,-0.600906866412236,-0.608477613181803,-0.880758794495997,-0.884149156994109,0.642123311306067,-0.883653179199192,-0.882501802175275,-0.875884041311666,-0.871122654480458,-0.817309063731895,-0.885948847849953,-0.804799795204364,0.330868903406891,0.373544249961028,0.366752896869188,0.414324252798866,0.327708816313558,0.204015496959618,0.255862890021191,0.238386758147413,0.220209171963679,0.191378691284822,0.199792600305748,0.19874396153935,0.675410506742095,0.196813190837706,0.212319582325955,0.220751204839556,0.219068423035371,0.239091755155903,0.245450899026455,0.211908629295878,0.235747447738744,0.245904364438951,0.24770051259626,0.382195519783807,0.324084635712121,0.338113721911224,0.298194594817418,0.316499718148417,0.258371120584062,0.228654965271423,0.767729687868984
G14,0.454930663408483,0.574790782947429,0.412815063222902,0.878492157569734,0.358526750870625,1.17370876920038,0.321551606259509,0.389677699089991,0.377047978812268,0.334787127986748,0.392015880123174,0.420056339028697,-0.540914809418403,-0.0101158305990089,0.487930900263183,0.467142345259061,0.482280296099658,0.305106399659456,0.448440439692136,0.48528804715598,-0.500396966272224,0.382918230284969,-0.865018584904439,-0.850819449175651,-0.797080255096329,0.252026147507649,-0.916883691458679,-0.9125084587678,-0.915161939970608,-0.91534970299297,-0.894632001959556,-0.913833428019935,-0.610036400537302,-0.90747782684792,-0.544347684298938,-0.547008250898818,-0.882848986631726,-0.915427642360742,0.382794235836241,-0.918477905799487,-0.912143560818681,-0.879883747957825,-0.850298672490989,-0.81912646808042,-0.891039705644937,-0.809345077424935,0.255126008725884,0.593230528822765,0.285554246444086,0.282387073953683,0.501293959137682,0.250481530946334,0.262774694863225,0.259210740136886,0.220301282125594,0.239754239781972,0.23971172739955,0.229661091655397,0.384710835743744,0.241096922526785,0.248692468186096,0.25794245406131,0.251622279874645,0.241366167615455,0.24445185803955,0.235187701370195,0.208015203605775,0.268910648726064,0.257067407523135,0.580331563456368,0.351455524594512,0.325930381648926,0.481872885768119,0.486811407526084,0.44477728940681,0.244023191516799,0.364095872967843
G15,0.678102957628799,0.36886788789466,0.592614099277654,0.343041615573586,0.869490160591975,0.321551606259509,1.15549575603129,0.5787515199097,0.737978105571004,0.658618115685621,0.635647258383851,0.274146757160979,-0.597895572657374,-0.150024081148219,0.292646728911408,0.278405080800199,0.286450549173473,0.116641922987803,0.238698515618506,0.288639936868181,-0.489726358284424,0.614274158121411,-0.866896215128053,-0.85597053284572,-0.825418300678791,0.231871735541316,-0.907031446832489,-0.904838516439248,-0.907764785429261,-0.889130191134494,-0.902783751288874,-0.906436273478588,-0.592273310082172,-0.909901032645941,-0.6007828719635,-0.599624409542515,-0.892637462684274,-0.894936674033567,0.628880704181754,-0.888439364920146,-0.887833563470639,-0.885307619415096,-0.868543569946885,-0.816366705921553,-0.89373569923016,-0.819406341264691,0.348451316236723,0.351572433646173,0.427981355651776,0.434634543500744,0.317194087061302,0.22623530217193,0.26744397153252,0.251604566381969,0.237518797006307,0.226419522495756,0.220921254369239,0.226965098070165,0.633797969748497,0.219851359411631,0.217353756944368,0.22933162069163,0.231195080121107,0.252036775603255,0.272308096621248,0.23576516123142,0.235325866613063,0.275489439905792,0.274830497978257,0.371680790531552,0.358579891348649,0.325689478148536,0.28467919990591,0.296437416343995,0.293139164007793,0.234234715464244,0.784220949549999
G16,0.673667499062845,0.410806353153486,0.554625742885476,0.409258193893634,0.575081284227299,0.389677699089991,0.5787515199097,1.19136203600089,0.675711636117592,0.665639744182226,0.572016849994414,0.289624807060948,-0.485850646086905,-0.11326858384628,0.301032296344055,0.303703491039539,0.30983944490238,0.144395423311982,0.378295008696631,0.303026835619331,-0.506437267274612,0.622114149979654,-0.903520632584179,-0.868862412815037,-0.842401997456179,0.2885407413092,-0.938200108544525,-0.938735056023332,-0.93156817688677,-0.925209033016215,-0.933952413000908,-0.938696086339442,-0.598072707584172,-0.948162176825301,-0.499922244668423,-0.499036570034641,-0.917259217503396,-0.926105335745603,0.64817778310259,-0.922335904504228,-0.925276344288384,-0.907747071936582,-0.88580005451148,-0.844261914187132,-0.91235612273078,-0.828751980000352,0.302552114015625,0.397329927925868,0.328615747138552,0.287803860013893,0.309485175048867,0.288905639258316,0.250460274755125,0.255625529219339,0.234174489589149,0.282815740476434,0.27458959447787,0.267812412180173,0.662642621221501,0.286886301093294,0.270203733691383,0.282999960800261,0.279407664485642,0.258240040738263,0.252323734184601,0.262973085981191,0.229253681323858,0.279510402743162,0.260301891285706,0.377065692304943,0.372421214525389,0.397089024425475,0.291700828402533,0.262540876759906,0.310253940630993,0.294449962465791,0.546006357349511
G17,0.792521492217813,0.397631057301353,0.672661372678848,0.387353688850951,0.813143540390795,0.377047978812268,0.737978105571004,0.675711636117592,1.27358098360411,0.608000039015721,0.683505572894875,0.284905932612159,-0.492206247258941,-0.111986126976564,0.276672701216524,0.280980622635239,0.286298213136464,0.114580072440364,0.270735138471655,0.27457542368373,-0.517157473041905,0.61112115642516,-0.891872239800696,-0.880673769731158,-0.836754935991203,0.23881188197163,-0.93828159061084,-0.916720727326062,-0.934650324612337,-0.913287852445523,-0.925850261451081,-0.929775571428002,-0.627069695094178,-0.938423298552245,-0.501640453457979,-0.50266429333463,-0.905065249145502,-0.917184820834164,0.768395715193596,-0.915324904103221,-0.912809588143281,-0.909192492938922,-0.877970690748862,-0.842706669530218,-0.917893360541187,-0.841108912490875,0.344207163391645,0.37542542288318,0.400823028681503,0.376651196576334,0.292763637963071,0.21735375694437,0.254470609496887,0.240540718856771,0.205723077653549,0.221084218501859,0.213676435864908,0.203625800120755,0.563266384612648,0.201967817206317,0.216383057545746,0.226451406782575,0.233770621956146,0.22678796314341,0.224145110036206,0.18487429677433,0.239810922958534,0.225962514384725,0.195842491439081,0.406172503469542,0.295959152041757,0.374366156021175,0.294074436421067,0.27064302830974,0.336360086136336,0.233264016065623,0.775612192109652
G18,0.527938594820372,0.391923769961269,0.695051227420857,0.336090841047674,0.590297174435685,0.334787127986748,0.658618115685621,0.665639744182226,0.608000039015721,1.4171098720562,0.540313240803567,0.276743555187229,-0.240947439052197,-0.0565889499827936,0.28651431774711,0.373749726476063,0.358881020724139,0.157974586797122,0.637110392878853,0.29805642957455,-0.547415661230413,0.58550036061911,-0.928677334882115,-0.903293899877934,-0.860466217286793,0.260383373352015,-0.979178502500334,-0.974530482022251,-0.981002992245925,-0.96182282237675,-0.967292748914987,-0.978583329146432,-0.635504860306303,-0.980956937164968,-0.267294488057928,-0.257952392020801,-0.955782521374363,-0.966265366339799,0.793240660020425,-0.960040845013582,-0.958616680202462,-0.953362858274871,-0.909865605660598,-0.866417950825816,-0.934239371582258,-0.868912010594545,0.254754025379699,0.363989592011797,0.331283399135503,0.359486822173646,0.281327807091683,0.249291184238535,0.23948853739184,0.231287190283023,0.213382391886494,0.251112131285589,0.240158107414978,0.235563227414919,0.644578401390903,0.24890857279674,0.244228668031839,0.257024895140715,0.260252293506215,0.244267637715726,0.250899569373482,0.225540933259047,0.233830847831242,0.254080912658025,0.242237671455098,0.402101942852687,0.300617800615449,0.347926996853531,0.258906068062868,0.2676636188417,0.272549000121639,0.265474231146992,0.628873618784698
